date,lat,lon,gps,pressur,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp
1440693669869.5652,52.34117478260869,11.998898260869566,4635.278260869565,4491.735217391302,114.79043478260867,1.755652173913043,24.70703125,1440693669869.5652,52.34117478260869,11.998898260869566,4635.278260869565,4491.735217391302,113.6334782608696,1.755652173913043,24.770720108695652
1440693690714.2856,52.344060000000006,12.006020000000003,4687.671428571429,4539.91,115.53642857142857,1.5985714285714285,24.462890625,1440693690714.2856,52.344060000000006,12.006020000000003,4687.671428571429,4539.91,116.91928571428573,1.5985714285714285,24.462890625
1440693700000,52.345788125000006,12.010401250000001,4730.2625,4578.343437499999,115.92343749999996,1.3481250000000005,24.40185546875,1440693700000,52.345788125000006,12.010401250000001,4730.2625,4578.343437499999,116.77906249999997,1.3481250000000005,24.310302734375
1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875,1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.288504464285715
1440693745925.926,52.35384814814811,12.030328888888892,4811.699999999998,4659.007407407408,118.15259259259255,1.0755555555555556,24.25491898148148,1440693745925.926,52.35384814814811,12.028844444444449,4811.699999999998,4659.007407407408,118.27814814814812,1.0755555555555556,24.110243055555557
1440693765000,52.35669000000001,12.031624999999998,4873.88846153846,4714.585384615387,117.88461538461539,0.8780769230769235,24.21875,1440693765000,52.35669000000001,12.039045000000003,4873.88846153846,4714.585384615387,116.24384615384618,0.8780769230769235,24.143629807692307
1440693790000,52.359999411764726,12.038372941176466,4911.429411764705,4752.89705882353,118.91882352941174,0.7988235294117646,23.931525735294116,1440693790000,52.359999411764726,12.04043764705882,4911.429411764705,4752.89705882353,118.91764705882353,0.7988235294117646,23.931525735294116
1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4775.885277777777,117.77916666666663,0.7177777777777782,23.988172743055557,1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4060.8777777777773,118.20999999999998,0.7177777777777782,23.811848958333332
1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4832.768181818183,116.14999999999999,0.6218181818181816,23.908025568181817,1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4403.660000000001,116.14999999999999,0.6218181818181816,23.908025568181817
1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4881.982500000002,117.03590909090903,0.5186363636363637,23.81924715909091,1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4882.591136363639,119.2829545454546,0.5186363636363637,23.808149857954547
1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,117.23608695652179,0.357391304347826,23.794157608695652,1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,116.9326086956522,0.357391304347826,23.603091032608695
1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4953.512000000001,116.43333333333331,0.25333333333333347,23.33984375,1440693890000,52.37527400000001,12.083552000000001,5150.593333333334,4957.582666666667,117.17866666666666,0.25333333333333347,23.33984375
1440693913200,52.37801,12.079513500000003,5197.350000000002,5023.286499999999,117.44300000000003,0.08750000000000004,23.3154296875,1440693913200,52.37801,12,5197.350000000002,5023.286499999999,116.82549999999999,0.08750000000000004,23.3154296875
1440693929285.7144,52.37979857142858,12.085272857142858,5236.080952380949,5062.917142857141,116.85047619047616,-0.08428571428571431,23.2421875,1440693929285.7144,52.37979857142858,12.051379047619045,5236.080952380949,5062.917142857141,113.15333333333336,-0.08428571428571431,23.2421875
1440693946130.4348,52.38322304347829,12.086356521739132,5282.691304347827,5104.109130434785,116.82999999999997,-0.2460869565217391,23.2421875,1440693946130.4348,52.38322304347829,12.106626086956524,5282.691304347827,5104.109130434785,117.83739130434773,-0.2460869565217391,23.2421875
1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.88647058823524,-0.4901960784313727,23.2421875,1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.37803921568637,-0.4901960784313727,23.108149509803923
1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6913333333333334,23.2421875,1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.48800000000001,-0.6913333333333334,23.177083333333332
